Output,RG,RF,RZ,RP,RYM,RZM,CG,CF,CZ,CP,CYM,CZM
11.6650285714,0.2798805791,0.068395254,1458.30511899,106.171189693,-1029.2265625,-0.1505002816,0.2226770074,0.1028451587,1433.29968665,150.558466573,-1029.2265625,-0.1505002816
11.6928428571,0.2818286792,0.1075213626,1499.84714682,101.5625,-1026.98327637,-0.7724788567,0.2221724523,0.1030974362,1427.02253157,145.243181083,-1026.98327637,-0.7724788567
11.7220185714,0.2772707602,0.0722649855,1472.71626325,101.990816886,-1028.68249512,-0.1323030371,0.2186938248,0.1080645014,1456.12973963,144.803730059,-1028.68249512,-0.1323030371
11.7154757143,0.2766776028,0.0477668323,1396.51063333,106.217181096,-1022.27453613,-0.6854934856,0.2198283446,0.1047842836,1391.95550529,152.918729808,-1022.27453613,-0.6854934856
11.7380357143,0.2779836645,0.059300863,1405.72105269,102.882514566,-1026.4473877,-0.3894618422,0.220679833,0.1053779843,1399.42755218,147.105399467,-1026.4473877,-0.3894618422
11.6996178571,0.2788530056,0.0951449165,1409.09380155,107.325140035,-1025.73876953,-0.0794568519,0.2193237654,0.1062139247,1377.69920751,151.639435346,-1025.73876953,-0.0794568519
11.7627607143,0.2795339342,0.0680385236,1438.51233332,104.359409265,-1028.54309082,-0.3765014218,0.2211738891,0.1035228356,1430.68767803,147.812925444,-1028.54309082,-0.3765014218
11.762375,0.2780098892,0.0475122769,1368.70491959,105.58881916,-1026.17089844,-0.1717344541,0.2209110644,0.1044429166,1368.25543835,151.243142715,-1026.17089844,-0.1717344541
11.8270035714,0.2726536229,0.0679025764,1383.67267067,103.192862818,-1021.88525391,-0.503483583,0.2211832961,0.1081572407,1375.02752879,145.894174927,-1021.88525391,-0.503483583
11.8452178571,0.2707726244,0.0570272625,1393.76449042,100.358072917,-1026.05175781,-0.1675657436,0.2195592357,0.1082406512,1390.42174954,143.946028181,-1026.05175781,-0.1675657436
11.8904964286,0.2761458382,0.0512109465,1369.04125483,100.313313802,-1028.79541016,-0.0203908052,0.2185228367,0.108833948,1365.26397619,142.28863167,-1028.79541016,-0.0203908052
11.8870464286,0.2778557196,0.0861590214,1454.65150599,103.515625,-1029.28625488,0.3912681179,0.2191212952,0.1084919717,1436.3230329,146.984568374,-1029.28625488,0.3912681179
11.8877892857,0.2830599292,0.0694367075,1467.71065629,104.684012277,-1032.36865234,-0.2437180753,0.2218676856,0.1067871828,1462.9944641,149.700852041,-1032.36865234,-0.2437180753
11.9810107143,0.2817573579,0.0835665649,1416.89596778,97.4653764205,-1020.26257324,-0.5329118544,0.2206616374,0.1085050132,1407.68927434,142.306507724,-1020.26257324,-0.5329118544
11.941475,0.273508565,0.0559157867,1569.52403868,106.567382812,-1025.9029541,0.772680759,0.2165668006,0.1126865548,1566.91536355,152.86014891,-1025.9029541,0.772680759
11.98661,0.2734990652,0.0679235261,1483.35277974,103.560836227,-1021.27893066,-0.5231834477,0.216823295,0.112259064,1494.05998331,144.624883669,-1021.27893066,-0.5231834477
11.92921,0.275902513,0.052581359,1448.85175807,107.116699219,-1019.51696777,-0.964658826,0.217421782,0.1114040826,1438.39542668,150.845815284,-1019.51696777,-0.964658826
11.91013,0.2669224046,0.0605495058,1437.63263531,105.52878458,-1022.87573242,-0.9606227025,0.2149423358,0.1126010566,1433.7397333,150.500530341,-1022.87573242,-0.9606227025
11.8278442857,0.2787529342,0.0594719298,1401.72901191,100.416280456,-1023.39282227,0.0776004167,0.2218676856,0.1052482162,1399.74303665,144.089628434,-1023.39282227,0.0776004167
11.73235,0.2788030143,0.0990510355,1464.54079709,100.698617788,-1026.67382812,0.8544473494,0.2201682214,0.1078183018,1434.83382607,144.590311046,-1026.67382812,0.8544473494
11.5791228572,0.2777472176,0.0620116115,1372.28584184,99.3138363487,-1031.74499512,0.8723483537,0.2226477858,0.1053387374,1354.55239913,141.402151617,-1031.74499512,0.8723483537
11.5499594286,0.2692336577,0.059677705,1407.69289671,99.5157877604,-1025.71374512,0.2554271662,0.2166522987,0.1123445622,1395.84404839,141.281212447,-1025.71374512,0.2554271662
11.5298451429,0.2627175778,0.0647543326,1322.62984829,91.3286052766,-1019.34631348,-0.7553551693,0.2164644831,0.1112597169,1317.56341002,129.483713635,-1019.34631348,-0.7553551693
11.4161165714,0.2724100789,0.0569444798,1423.19265545,98.5188802083,-1023.34692383,0.6198287467,0.221194248,0.1083313151,1421.28411052,141.073968518,-1023.34692383,0.6198287467
11.4813665714,0.2706016281,0.0573692551,1404.2618099,96.484375,-1030.49133301,0.933151903,0.2204997153,0.1079841568,1399.26991537,137.920361968,-1030.49133301,0.933151903
11.5248494286,0.2755999426,0.0519047984,1426.62371233,97.5748697917,-1027.21862793,0.0441421708,0.220018198,0.1075720533,1425.54569312,138.208041492,-1027.21862793,0.0441421708
11.5354637143,0.272765094,0.0527573865,1410.5675042,104.418945312,-1021.24121094,-0.2685482358,0.2191526445,0.106369836,1410.2451572,147.847298363,-1021.24121094,-0.2685482358
11.5401437143,0.2732557039,0.0523971387,1397.96884216,103.543641137,-1023.07092285,-0.2916226138,0.2195128923,0.1062240548,1391.36761586,147.144351234,-1023.07092285,-0.2916226138
11.6001865714,0.2737733849,0.0514744429,1416.71867993,98.9810130635,-1024.18688965,0.4285644914,0.2194392507,0.1058926856,1413.11640502,141.014035866,-1024.18688965,0.4285644914
11.6818688571,0.2744883077,0.0515627569,1456.44492986,103.743489583,-1026.28198242,0.3391631151,0.2178804386,0.1083416467,1454.3654865,148.324924279,-1026.28198242,0.3391631151
11.797971,0.2766260671,0.0502801012,1411.34328657,104.49625651,-1028.49560547,0.0042734915,0.2213008537,0.1054342939,1406.72059776,146.799886841,-1028.49560547,0.0042734915
11.7930201429,0.273870551,0.0526544733,1438.39084727,99.3172067111,-1024.55480957,0.1426809833,0.2170356827,0.1094585003,1425.94095425,142.961357543,-1024.55480957,0.1426809833
11.805163,0.2775016482,0.0596572017,1458.7221193,102.911480403,-1023.45666504,-0.0632601089,0.2191973759,0.1064865226,1451.66755151,149.736729179,-1023.45666504,-0.0632601089
11.792313,0.2708923956,0.0665273459,1433.71399683,107.413599047,-1019.06408691,-0.2970837419,0.2169263363,0.1099351383,1423.2746941,152.827281297,-1019.06408691,-0.2970837419
11.7983987143,0.276444901,0.0629588262,1517.83594771,106.693591102,-1019.85058594,-0.6905720284,0.2177949282,0.1105649165,1502.85007654,151.156097119,-1019.85058594,-0.6905720284
11.7765987143,0.2801139903,0.070658574,1407.22656076,103.532757675,-1024.90576172,0.3017440229,0.2224124886,0.1050922524,1391.91168557,152.514266798,-1024.90576172,0.3017440229
11.7290787143,0.2798032915,0.0482301517,1362.43652686,103.641764323,-1029.39160156,0.6620338612,0.2204562608,0.1072351245,1355.34209372,149.855559658,-1029.39160156,0.6620338612
11.6489015714,0.2808707478,0.0467970474,1415.71435198,104.929956897,-1032.95983887,0.8002378869,0.220114203,0.1085178413,1415.11477991,149.585092391,-1032.95983887,0.8002378869
11.4101815714,0.2676462203,0.0587105788,1625.4317138,105.772925205,-1019.80444336,0.0289814641,0.2155805351,0.1109444892,1625.26365459,149.957300425,-1019.80444336,0.0289814641
11.323945,0.2755265269,0.0515560931,1467.08013761,104.952452613,-1022.21582031,-0.3460097492,0.2198493106,0.1074015186,1467.08013761,149.866726951,-1022.21582031,-0.3460097492
11.5286285714,0.2803973919,0.0539191132,1385.83412297,96.3927151864,-1021.90002441,-0.0752551224,0.2229753137,0.1111398015,1373.05790675,138.098001259,-1021.90002441,-0.0752551224
11.4842242857,0.2870267477,0.0974864769,1308.83493592,97.8573069853,-1022.91442871,-0.1226746843,0.2295207929,0.1033869741,1290.53065661,141.326730251,-1022.91442871,-0.1226746843
11.36191,0.2832563773,0.0858035923,1316.02803477,98.4338831019,-1024.21899414,0.3914879049,0.2262820318,0.1057864223,1326.40361584,138.869417373,-1024.21899414,0.3914879049
11.2437957143,0.2764907256,0.065229091,1447.81071353,97.8698730469,-1028.26550293,0.3300634936,0.2194946697,0.110645151,1433.65901117,140.762762765,-1028.26550293,0.3300634936
11.0386814286,0.2833093841,0.0506245564,1406.91759245,97.6765950521,-1020.99353027,-0.976985845,0.224646469,0.1091164425,1396.76698025,139.260660009,-1020.99353027,-0.976985845
10.8671742857,0.2802242857,0.1033080377,1418.9409202,98.1163611779,-1022.6463623,-0.682570661,0.2252450702,0.1070640956,1393.56223434,140.026043986,-1022.6463623,-0.682570661
10.7755085714,0.2851316205,0.1372168633,1285.36550054,96.7679936835,-1030.61157227,0.3228445512,0.2303562576,0.1054821217,1252.89349573,135.189324724,-1030.61157227,0.3228445512
10.6776625,0.2856910526,0.1401709253,1262.60533293,90.33203125,-1025.81591797,-0.6254843445,0.2301063495,0.1087917775,1245.27910205,128.236665293,-1025.81591797,-0.6254843445
10.7215682143,0.2824542743,0.0651679078,1187.00238202,90.6918174342,-1028.15075684,0.0642639213,0.2319215323,0.1035690082,1176.22670375,129.863621447,-1028.15075684,0.0642639213
10.7184025,0.2852517838,0.1781143901,1276.79456136,87.164015997,-1027.44055176,0.0570647612,0.2334544577,0.1027058073,1183.41536635,122.577422275,-1027.44055176,0.0570647612
10.4708510714,0.2854627935,0.1477456533,1323.14363407,87.6908735795,-1033.47497559,0.0317771457,0.2345160165,0.1050058512,1282.08321112,124.708711515,-1033.47497559,0.0317771457
10.5025696429,0.2841391054,0.2012131976,1369.52172635,87.890625,-1027.65039062,0.3524216635,0.2347814062,0.1035904396,1311.32146928,122.232098945,-1027.65039062,0.3524216635
10.6047982143,0.2851851717,0.0787986184,1253.06749354,93.9250442217,-1024.86828613,0.8429436717,0.2313203108,0.107035402,1238.96044351,132.703824025,-1024.86828613,0.8429436717
10.6531925,0.280401691,0.0654565462,1332.38880615,98.0519261853,-1023.06494141,-0.6792422307,0.229388763,0.1055640479,1323.49744345,141.140937214,-1023.06494141,-0.6792422307
10.8280325,0.2815650285,0.0619213069,1325.77648289,96.4650121228,-1026.45166016,0.5684263939,0.2261821917,0.1057430008,1317.96976234,136.704878713,-1026.45166016,0.5684263939
10.9950253572,0.2749027515,0.05660517,1340.32483303,92.3624674479,-1029.07092285,0.0248971011,0.2256511232,0.105514773,1334.08400458,129.37949718,-1029.07092285,0.0248971011
11.0679396429,0.2846992526,0.1026124515,1251.14476971,92.5197227328,-1028.39111328,0.1834370821,0.2308780158,0.103916847,1228.22575851,134.293684595,-1028.39111328,0.1834370821
11.2780885715,0.2852490137,0.0736908832,1259.80881217,96.7329545455,-1032.14331055,0.1309054236,0.2300844074,0.1041727589,1254.03669606,137.927998065,-1032.14331055,0.1309054236
11.4429564286,0.2828618709,0.0957393533,1318.19107045,93.220260908,-1023.76538086,0.2006192612,0.2278851526,0.1012442854,1308.51740092,132.993412451,-1023.76538086,0.2006192612
11.4892992857,0.2778954719,0.0546385251,1479.99468624,98.5148111979,-1025.80615234,-0.1854284949,0.2224323183,0.110259648,1481.17998479,140.731171665,-1025.80615234,-0.1854284949
11.5436957143,0.2829600758,0.0986611143,1569.64066391,105.449969952,-1028.25305176,0.0075891219,0.2202642264,0.1103031258,1527.41801957,151.667729166,-1028.25305176,0.0075891219
11.6841814286,0.2742649586,0.0517243022,1443.44174256,99.865522541,-1026.21484375,0.267746705,0.2193446832,0.1068127867,1428.07386377,142.643507562,-1026.21484375,0.267746705
11.7963157143,0.282001005,0.0711873882,1387.60500345,98.7548828125,-1022.18322754,-0.3695449873,0.2213124483,0.1080039532,1374.35703495,141.901543951,-1022.18322754,-0.3695449873
11.8375,0.2760458181,0.0761347743,1490.85732238,101.353236607,-1022.01733398,0.4702552708,0.2189065631,0.1103083853,1484.6472964,141.826911399,-1022.01733398,0.4702552708
11.9396782857,0.2755092443,0.0667928963,1623.49018858,109.117780413,-1017.95239258,-0.0327265209,0.2162660526,0.1139907664,1589.26339644,152.438689455,-1017.95239258,-0.0327265209
11.9992497143,0.269788459,0.0791271456,1606.63798118,112.703022204,-1016.08129883,-0.9904572646,0.2123943833,0.1145667921,1581.90673382,158.832214254,-1016.08129883,-0.9904572646
12.1514102857,0.2777246325,0.236151452,1616.3968288,99.8222155449,-1017.6295166,-0.2140542272,0.2213114054,0.1071496101,1511.79172776,142.77634783,-1017.6295166,-0.2140542272
12.1613402857,0.282704527,0.096701723,1654.9422913,108.234112079,-1022.73974609,0.5762095255,0.2201246976,0.1089506079,1626.49844097,156.864105682,-1022.73974609,0.5762095255
12.1792224286,0.2688336093,0.0845717182,1769.57699465,112.099783761,-1017.71923828,-0.0872635175,0.2124280299,0.1167327942,1756.78970021,158.124330202,-1017.71923828,-0.0872635175
12.2604795714,0.2655560665,0.0612368756,1738.95227127,112.857005635,-1012.26318359,-0.4969669068,0.2102914686,0.1168379399,1732.80619169,156.092437284,-1012.26318359,-0.4969669068
12.358151,0.2712159112,0.1205287698,1586.95200707,105.443837691,-1017.65112305,-0.8438259355,0.2142449482,0.1107815456,1556.62721743,151.615047778,-1017.65112305,-0.8438259355
12.2101652857,0.2751986313,0.050284896,1477.44506783,103.487141927,-1024.39868164,-0.1291873774,0.2148337643,0.1103609627,1483.84590587,149.147136233,-1024.39868164,-0.1291873774
12.2689412857,0.2776063846,0.0573856698,1505.11228664,103.666178385,-1014.46240234,-0.8118090092,0.2166756648,0.1074274305,1489.17438728,148.367617785,-1014.46240234,-0.8118090092
12.4224341429,0.2793940698,0.1084576187,1554.0364851,104.587928922,-1025.70458984,0.7483489294,0.216936679,0.108258048,1510.01260104,150.06410517,-1025.70458984,0.7483489294
12.3587415714,0.2764912229,0.0485352709,1486.2503169,108.042232326,-1021.31311035,-0.2256834227,0.2148225487,0.1102333859,1475.46334596,153.589457197,-1021.31311035,-0.2256834227
12.3967758571,0.2791672709,0.0557464862,1502.97160111,104.777707892,-1029.53601074,0.5206328142,0.2144972979,0.1090992139,1503.73179355,150.918821345,-1029.53601074,0.5206328142
12.3189781428,0.277093249,0.0699730427,1492.80369905,104.172585227,-1023.8269043,-0.1320132762,0.2174517452,0.1064125562,1484.54697999,149.084762055,-1023.8269043,-0.1320132762
12.2286824286,0.2776150819,0.0571406982,1438.55100824,103.639764301,-1022.16247559,-0.4075775789,0.2162740568,0.1077584857,1416.78689635,146.424317291,-1022.16247559,-0.4075775789
12.2678967143,0.2800812553,0.0935217742,1492.00632619,100.650427476,-1030.64221191,0.1241615901,0.2203854591,0.1042204518,1473.41711026,147.199852674,-1030.64221191,0.1241615901
12.2070052857,0.2822111508,0.1405051262,1521.38501948,102.700091423,-1025.83666992,0.2568420722,0.2207233274,0.1048457185,1475.9459601,148.565469594,-1025.83666992,0.2568420722
12.2351838571,0.2784715269,0.0454842625,1455.63049519,106.701867055,-1032.38964844,0.2357986355,0.2208901586,0.1037998689,1453.68855293,151.960260456,-1032.38964844,0.2357986355
12.3598981428,0.2806674375,0.0682315323,1552.35162001,105.006167763,-1026.74621582,-0.1586226726,0.2186604573,0.1068075523,1538.99792298,148.98553233,-1026.74621582,-0.1586226726
12.2629321428,0.2767067681,0.0690416692,1456.06810422,101.613898026,-1035.1796875,0.9528657377,0.2165057735,0.1063182975,1425.26539458,144.692240264,-1035.1796875,0.9528657377
12.1817321428,0.27546869,0.0493740828,1469.34885782,102.426997951,-1025.26831055,0.2469992231,0.2159169854,0.1089257873,1467.77523141,148.784631999,-1025.26831055,0.2469992231
12.2014327143,0.2788992815,0.0665180284,1425.33639755,106.929234096,-1023.37268066,-0.0226612756,0.2177308324,0.1046034862,1417.13080045,151.692232964,-1023.37268066,-0.0226612756
12.1373984286,0.2763827133,0.0572946838,1486.49793416,101.985677083,-1023.18322754,0.1494077615,0.2165057735,0.1062341849,1483.04554848,145.637371527,-1023.18322754,0.1494077615
12.1693441428,0.2751723907,0.0565223587,1406.98618085,104.874674479,-1025.67431641,-0.1121559018,0.2165619238,0.1045984989,1389.99913293,150.138421561,-1025.67431641,-0.1121559018
12.2956115714,0.2762260992,0.0447688196,1424.85296236,102.113785282,-1028.04650879,-0.0726090209,0.219540995,0.1011229159,1423.8028584,147.565479529,-1028.04650879,-0.0726090209
12.2540958571,0.2720885003,0.0488236664,1519.28247674,103.216355847,-1025.8651123,0.3634517424,0.2157384738,0.1049674913,1502.92507343,145.07129381,-1025.8651123,0.3634517424
12.476773,0.2679826706,0.0563554267,1502.75568106,105.973040471,-1028.42041016,-0.1979810861,0.2141506213,0.1102715886,1494.80213182,151.58079113,-1028.42041016,-0.1979810861
12.411748,0.2713437325,0.0509752178,1366.74778483,105.366368448,-1025.53991699,-0.1283612858,0.2162309159,0.1059225305,1359.49711542,150.233016994,-1025.53991699,-0.1283612858
12.323788,0.2720885003,0.0507269619,1375.44174678,104.744203629,-1024.01000977,-0.4933258787,0.2184652192,0.104432995,1373.48582598,150.511438683,-1024.01000977,-0.4933258787
12.342358,0.2687256585,0.0760711212,1463.24891939,104.727909483,-1025.64916992,0.722881286,0.2121116914,0.1103451781,1433.31985603,147.629735015,-1025.64916992,0.722881286
12.3599937143,0.2689220662,0.0787018142,1535.52889245,102.009323408,-1029.47424316,0.550392359,0.2133631318,0.1257887121,1549.20352473,144.752391408,-1029.47424316,0.550392359
12.2717817143,0.27408392,0.0503472683,1429.24813688,109.532243114,-1032.96850586,-0.3046802307,0.2169056511,0.1078220414,1421.08361508,153.839242576,-1032.96850586,-0.3046802307
12.2686817143,0.2737304877,0.0489040865,1435.56276224,104.748141381,-1026.21508789,-0.6709840863,0.2195305272,0.102938551,1430.57750518,148.61787329,-1026.21508789,-0.6709840863
12.2661767143,0.2705643581,0.0556772164,1426.0177458,103.583664191,-1030.93334961,-0.1241924062,0.2155599782,0.1102610735,1411.87455932,147.267427686,-1030.93334961,-0.1241924062
12.2465207143,0.2729192857,0.0505468384,1419.0428456,102.915279201,-1024.23986816,-0.6963421852,0.2154758736,0.1084948778,1414.62531711,147.284332447,-1024.23986816,-0.6963421852
12.2562321429,0.2751901087,0.0504627339,1395.9456303,101.918705174,-1032.23608398,0.7348396542,0.2173261739,0.1077379368,1391.70246624,144.952291794,-1032.23608398,0.7348396542
12.1150607143,0.271910031,0.0521312597,1405.98514153,103.807018649,-1024.98547363,-0.3781161816,0.2143825144,0.1096723416,1399.67365024,146.871092959,-1024.98547363,-0.3781161816
12.0806678572,0.2741839487,0.059480438,1387.49417316,106.904627913,-1028.35754395,-0.0792292366,0.2149814967,0.1076589655,1377.14826085,150.02396163,-1028.35754395,-0.0792292366
12.110145,0.2740257106,0.0484465345,1417.87971777,105.784932121,-1031.83813477,0.1330605713,0.2146450624,0.107743074,1410.95622584,151.648515444,-1031.83813477,0.1330605713
12.055545,0.2733658756,0.050131096,1387.15885604,105.520779969,-1034.77404785,0.4252242227,0.2170104489,0.10640241,1381.83911187,149.97869662,-1034.77404785,0.4252242227
12.0175538572,0.274879902,0.0481123941,1425.93249432,106.689453125,-1031.26538086,-0.1037006518,0.21541231,0.1074958735,1421.52060107,154.569251184,-1031.26538086,-0.1037006518
12.1334138571,0.2780234313,0.057743997,1427.8798508,105.534957627,-1025.32507324,-0.3434326753,0.2178053128,0.1065510089,1408.02252103,149.733198628,-1025.32507324,-0.3434326753
